image_path,label
generated_dataset/bundesliga/leverkusen/leverkusen-20.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-21.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-22.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-24.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-25.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-26.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-27.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-28.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-29.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-3.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-30.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-31.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-32.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-33.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-34.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-35.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-36.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-37.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-38.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-55.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-56.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-57.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-58.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-59.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-6.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-60.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-61.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-62.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-63.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-64.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-65.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-66.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-67.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-68.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-69.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-7.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-70.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-71.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-72.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-73.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-8.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-9.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-23.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-39.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-54.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-4.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-40.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-41.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-42.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-43.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-44.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-45.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-46.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-47.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-48.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-49.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-5.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-50.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-51.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-52.jpeg,leverkusen
generated_dataset/bundesliga/leverkusen/leverkusen-53.jpeg,leverkusen
generated_dataset/bundesliga/mainz/mainz-0.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-1.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-10.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-11.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-12.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-13.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-14.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-15.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-16.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-17.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-18.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-19.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-2.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-20.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-21.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-22.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-23.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-41.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-42.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-43.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-44.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-45.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-46.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-47.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-48.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-49.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-5.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-50.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-51.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-52.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-53.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-54.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-55.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-56.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-58.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-59.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-6.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-60.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-61.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-62.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-63.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-64.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-65.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-66.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-67.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-68.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-69.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-7.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-70.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-71.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-72.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-73.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-74.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-8.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-9.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-24.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-40.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-57.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-25.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-26.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-27.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-28.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-29.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-3.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-30.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-31.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-32.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-33.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-34.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-35.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-36.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-37.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-38.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-39.jpeg,mainz
generated_dataset/bundesliga/mainz/mainz-4.jpeg,mainz
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-0.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-1.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-10.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-11.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-12.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-13.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-14.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-15.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-16.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-17.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-18.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-19.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-2.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-20.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-21.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-37.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-38.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-39.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-4.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-40.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-41.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-42.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-43.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-44.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-45.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-46.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-47.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-48.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-49.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-50.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-51.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-52.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-53.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-54.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-55.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-56.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-57.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-58.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-59.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-6.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-60.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-61.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-62.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-64.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-65.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-66.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-67.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-68.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-69.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-7.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-70.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-71.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-72.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-73.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-74.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-8.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-9.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-22.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-36.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-5.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-63.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-23.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-24.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-25.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-26.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-27.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-28.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-29.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-3.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-30.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-31.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-32.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-33.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-34.jpeg,moenchengladbach
generated_dataset/bundesliga/moenchengladbach/moenchengladbach-35.jpeg,moenchengladbach
generated_dataset/bundesliga/nuremberg/nuremberg-0.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-1.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-10.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-11.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-12.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-13.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-14.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-15.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-16.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-17.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-18.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-19.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-2.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-20.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-21.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-22.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-55.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-56.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-57.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-58.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-59.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-6.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-60.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-61.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-62.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-63.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-64.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-65.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-66.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-67.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-68.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-69.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-7.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-70.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-71.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-8.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-9.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-24.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-25.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-26.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-27.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-28.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-29.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-3.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-30.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-31.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-32.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-33.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-34.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-35.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-36.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-37.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-38.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-23.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-39.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-54.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-4.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-40.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-41.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-42.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-43.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-44.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-45.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-46.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-47.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-48.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-49.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-5.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-50.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-51.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-52.jpeg,nuremberg
generated_dataset/bundesliga/nuremberg/nuremberg-53.jpeg,nuremberg
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-0.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-1.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-10.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-11.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-12.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-13.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-14.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-15.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-16.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-17.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-18.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-19.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-2.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-20.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-21.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-38.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-39.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-4.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-40.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-41.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-42.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-43.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-44.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-45.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-46.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-47.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-48.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-49.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-5.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-50.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-22.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-37.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-51.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-23.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-24.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-25.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-26.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-27.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-28.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-29.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-3.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-30.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-31.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-32.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-33.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-34.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-35.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-36.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-52.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-53.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-54.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-55.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-56.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-57.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-58.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-59.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-6.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-60.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-61.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-62.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-63.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-64.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-65.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-66.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-67.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-68.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-69.jpeg,redbull-leipzig
generated_dataset/bundesliga/redbull-leipzig/redbull-leipzig-7.jpeg,redbull-leipzig
